Product link,product name,reviews,number of reviews,price
https://www.amazon.in/ADISA-SL5022-black-women-girls/dp/B07NPXWFXX/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1664105261&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-190,ADISA Women's & Girls' Sling Bag,4.1 out of 5 stars,"2,509",₹445
https://www.amazon.in/PLAYY-BAGS-Backpack-College-Students/dp/B099N8JRVJ/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1664105261&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-191,PLAYY BAGS Large 35 L Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students(Navy Blue),3.2 out of 5 stars,76,₹619
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A0008384IYJVTWCY1PMY&url=%2FRICHSIGN-Leather-Accessories-Laptop-Trolley%2Fdp%2FB08338J7SK%2Fref%3Dsr_1_192_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105261%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-192-spons%26psc%3D1&qualifier=1664105261&id=3576491642362737&widgetName=sp_btf,RICHSIGN Leather Accessories 42 Ltrs Cabin Size Brown Leather Laptop Roller Cases Trolley Bags,3.9 out of 5 stars,15,"₹6,999"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A08751321EFR9N82ORELQ&url=%2FBRAND-LEATHER-Genuine-Expandable-Messenger%2Fdp%2FB07Y8NHFRH%2Fref%3Dsr_1_193_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105261%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-193-spons%26psc%3D1&qualifier=1664105261&id=3576491642362737&widgetName=sp_btf,BRAND LEATHER 16 Inch Expandable Leather Laptop Messenger Bag (Brown),4.0 out of 5 stars,2,"₹3,126"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A05376221TP2IGP8FN6F4&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JWR7YK%2Fref%3Dsr_1_193_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105288%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-193-spons%26psc%3D1&qualifier=1664105288&id=7817694044713824&widgetName=sp_atf_next,Multipurpose Backpack Bag - Cosmus Madison 33L waterproof Bag With laptop compartment,4.2 out of 5 stars,"2,086","₹1,301"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A08411492JDD9IQOQJIS3&url=%2FCOSMUS-Rugged-School-Laptop-section%2Fdp%2FB078MK82QG%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105288%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-194-spons%26psc%3D1&qualifier=1664105288&id=7817694044713824&widgetName=sp_atf_next,Rugged School Bags with Laptop section for Class 6-9 - Cosmus Leeds 33L Polyester waterproof Backpack Bag,4.3 out of 5 stars,553,"₹1,301"
https://www.amazon.in/PLAYY-BAGS-Backpack-College-Students/dp/B099N8JRVJ/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-195,PLAYY BAGS Large 35 L Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students(Navy Blue),3.2 out of 5 stars,76,₹619
https://www.amazon.in/Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-196,"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments",4.1 out of 5 stars,"2,205","₹1,099"
https://www.amazon.in/Wooum-BackPack-Charging-Compartment-Resistance/dp/B0B3RV99J2/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-197,Wooum Anti Theft BackPack With Usb Charging POrt and Anti Theft back Pocket 15.6 Inch Laptop Compartment Water Resistance- Black,4.2 out of 5 stars,18,₹753
https://www.amazon.in/FICRO-College-School-Computer-Backpacks/dp/B09C2PBJNX/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-193,"FICRO College School Book Bag Laptop Computer, Travel Backpacks Laptop Bag for Women Men (Red)",3.6 out of 5 stars,21,₹399
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Butterfly/dp/B08D54HMS3/ref=sr_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&smid=AK3TK6366U371&sprefix=ba%2Caps%2C283&sr=8-194,Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years (New Butterfly),3.7 out of 5 stars,128,₹249
https://www.amazon.in/Sketchfab-Drawstring-Backpack-Polyester-Utility/dp/B0B84WGR2P/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-195,Sketchfab Drawstring Sports Bag Casual Backpack Polyester Drawstring Bag Sports Bag Gym Bag and Multi Utility Bag (10 LTR),4.5 out of 5 stars,2,₹229
https://www.amazon.in/HEART-CHOICE-Waterproof-Backpack-College/dp/B097TTQS2L/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-196,HEART CHOICE Casual Waterproof Laptop Backpack/ Office Bag/ School Bag/ College Bag For Men & Women (Grey Black),3.4 out of 5 stars,421,₹455
https://www.amazon.in/HEROZ-Backpack-Resistant-Notebook-Airforce/dp/B07MCRHSVP/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-197,HEROZ Harbour Unisex Nylon 28 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (153-ALL) (Air Force Blue),4.1 out of 5 stars,"6,220",₹740
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A09877792LBE8CF0X9PIF&url=%2FLunars-Bingo-Business-Backpack-Resistant%2Fdp%2FB09S9XYS7D%2Fref%3Dsr_1_198_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105288%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-198-spons%26psc%3D1&qualifier=1664105288&id=7817694044713824&widgetName=sp_mtf,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,3.9 out of 5 stars,"7,944",₹899
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A085274338OXX52OSE8CN&url=%2FHarissons-Office-Laptop-Backpacks-Women%2Fdp%2FB09D3YJ9WX%2Fref%3Dsr_1_199_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105288%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-199-spons%26psc%3D1&qualifier=1664105288&id=7817694044713824&widgetName=sp_mtf,Harissons Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women,4.3 out of 5 stars,136,"₹1,358"
https://www.amazon.in/FunBlast-Mens-Womens-Sling-Multicolour/dp/B09N42KLNX/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-200,"FunBlast Unicorn Pop it Sling Bag - Crossbody Bag for Kids, Pop it Purse for Girls, Pop It Bag for Girls, Pop it Bag for Girls, (Pack of 1 Pcs Random Color)",3.6 out of 5 stars,150,₹369
https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09VCQWRC4/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-201,"Fast Travel 45 Ltrs, 46 cms School Bag Class 5-12 Large 4 partition Laptop Collage Office Travel Backpack Unisex",4.1 out of 5 stars,516,₹700
https://www.amazon.in/Girls-1518-Polyester-Designer-Waterproof-Bag-Backpack/dp/B08F9QYRZB/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&smid=A2II2NOIORNN01&sprefix=ba%2Caps%2C283&sr=8-202,Beauty Girls-1518 Polyester Floral printed Designer Stylish Waterproof School/Collage/Picknic Bag-Backpack For Girls & Women (32 Lit),4.4 out of 5 stars,719,₹919
https://www.amazon.in/HP-Hp-Trendsetter-Backpack/dp/B01I1CH5L0/ref=sr_1_203?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-203,Hp Trendsetter Backpack,4.4 out of 5 stars,862,"₹1,199"
https://www.amazon.in/Fast-Travel-partition-Collage-Backpack/dp/B09VCLQ9H3/ref=sr_1_204?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-204,"Fast Travel 45 Ltrs, 46 cms School Bag Class 5-12 Large 4 partition Laptop Collage Office Travel Backpack Unisex",4.1 out of 5 stars,516,₹700
https://www.amazon.in/Half-Moon-Backpack-Luggage-Compartment/dp/B09RKQD8V8/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-205,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,3.9 out of 5 stars,"1,058",₹759
https://www.amazon.in/Van-Heusen-Womens-Sling-Bag/dp/B07TZ38JLK/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-206,Van Heusen Women's Sling Bag (tan),4.4 out of 5 stars,92,"₹1,099"
https://www.amazon.in/Backpack-Fashion-Student-Business-Black-RedZip/dp/B08R7N1N1W/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1664105288&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-207,Wooum 15.6 inch Laptop Bag Backpack Fashion Rucksack Casual Student School Bag Computer Bag College Bag Office Bag Business Bag Unisex Travel Backpack,4.0 out of 5 stars,"1,803",₹421
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg13_1?ie=UTF8&adId=A06305802F306WLFIAIDD&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB09B7KC93T%2Fref%3Dsr_1_208_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105288%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-208-spons%26psc%3D1&qualifier=1664105288&id=7817694044713824&widgetName=sp_btf,HEROZ Hammer Unisex Nylon 35 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (Black),4.2 out of 5 stars,843,"₹1,055"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg13_1?ie=UTF8&adId=A013226448C1AOB03SUO&url=%2FCLOWNFISH-CoolBELL-Convertible-Briefcase-Messenger%2Fdp%2FB08TM2D6JH%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105288%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-209-spons%26psc%3D1&qualifier=1664105288&id=7817694044713824&widgetName=sp_btf,The Clownfish 3 in 1 Convertible Unisex Business Briefcase Backpack for 15.6 inch laptop Messenger Bag with Leather Logo and Pullers,4.1 out of 5 stars,55,"₹3,009"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A10275021W8LBS6W4X9VH&url=%2FClownfish-Sovereign-Leather-Backpack-Laptops%2Fdp%2FB08B3GL2QF%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105303%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-209-spons%26psc%3D1&qualifier=1664105303&id=1215102030809062&widgetName=sp_atf_next,The Clownfish Fredrick 27 liters Faux Leather Mature Laptop Backpack for Men and Women for 15.6 Inch Laptops (Hickory),4.1 out of 5 stars,223,"₹1,059"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A04069521HRHJEDOV1B1&url=%2FCOSMUS-Polyester-Navy-Laptop-Backpack%2Fdp%2FB01FVQLLU0%2Fref%3Dsr_1_210_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105303%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-210-spons%26psc%3D1&qualifier=1664105303&id=1215102030809062&widgetName=sp_atf_next,COSMUS Darwin Navy Blue Laptop Backpack for (15.6 inch),4.3 out of 5 stars,"9,595","₹1,261"
https://www.amazon.in/FunBlast-Mens-Womens-Sling-Multicolour/dp/B09N42KLNX/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-211,"FunBlast Unicorn Pop it Sling Bag - Crossbody Bag for Kids, Pop it Purse for Girls, Pop It Bag for Girls, Pop it Bag for Girls, (Pack of 1 Pcs Random Color)",3.6 out of 5 stars,150,₹369
https://www.amazon.in/Girls-1518-Polyester-Designer-Waterproof-Bag-Backpack/dp/B08F9QYRZB/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&smid=A2II2NOIORNN01&sprefix=ba%2Caps%2C283&sr=8-212,Beauty Girls-1518 Polyester Floral printed Designer Stylish Waterproof School/Collage/Picknic Bag-Backpack For Girls & Women (32 Lit),4.4 out of 5 stars,719,₹919
https://www.amazon.in/SKYBAGS-Campus-College-Laptop-Backpack/dp/B0842582RV/ref=sr_1_213?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-213,SKYBAGS Campus Navy Blue Logo Print College Laptop Backpack 30L,4.1 out of 5 stars,114,"₹2,250"
https://www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-209,"LuvLap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",4.4 out of 5 stars,405,₹531
https://www.amazon.in/Van-Heusen-Womens-Sling-Bag/dp/B07TZ38JLK/ref=sr_1_210?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-210,Van Heusen Women's Sling Bag (tan),4.4 out of 5 stars,92,"₹1,099"
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFX8ZZ/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-211,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Light Grey Oxford Fabric),4.4 out of 5 stars,"1,264","₹1,499"
https://www.amazon.in/Lino-Perros-Womens-Sling-Black/dp/B07GLL393H/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-212,Lino Perro Colored Sling bag (BEIGE),4.1 out of 5 stars,177,₹598
https://www.amazon.in/Adamson-Laptop-Backpack-college-tuition/dp/B09BMBQF56/ref=sr_1_213?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-213,Adamson Gear mens and women black Laptop Backpack college Bag Casual college bag tuition bag,3.5 out of 5 stars,11,₹399
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A0700452TDHKLGWHI53U&url=%2FGenie-Flamenco2-Backpack-Compatible-Resistant%2Fdp%2FB08YF1XJXY%2Fref%3Dsr_1_214_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105303%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-214-spons%26psc%3D1&qualifier=1664105303&id=1215102030809062&widgetName=sp_mtf,"Genie Flamenco Laptop Bag, 16 inch large Laptop Backpack, Sky Blue Office, College, School Backpack for Women, Water Resistant and Lightweight Bag",4.4 out of 5 stars,818,₹549
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A028617811WTYYGGMHT9Z&url=%2FEUME-Virgo-29Ltr-Laptop-Backpack%2Fdp%2FB08R58K6QX%2Fref%3Dsr_1_215_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105303%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-215-spons%26psc%3D1%26smid%3DAPBFC7AMQ4Q38&qualifier=1664105303&id=1215102030809062&widgetName=sp_mtf,EUME Virgo Polyester 29Ltr Laptop Backpack for Men & Women - Yellow Series,4.2 out of 5 stars,451,"₹1,098"
https://www.amazon.in/DZert-Polyester-Pink-School-Backpack/dp/B077VFZHLL/ref=sr_1_216?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-216,DZert School Bag Backpack 30 Liters for Boys/Girls Polyester Lightweight Bag (Pink),3.6 out of 5 stars,"1,609",₹299
https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_217?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-217,Lenovo Casual Laptop Briefcase T210 (Toploader) 15.6-inch(39.6cm) Water Repellent Blue,4.2 out of 5 stars,"47,321",₹799
https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08T96KXTF/ref=sr_1_218?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-218,"Golden Wolf Laptop Bag,Business Anti Theft Backpack with Lock,Water Resistant College School Laptop Backpack with Rain Cover and USB Charging Port Earphone Port,Backpack Gifts for 15.6 inch Laptop 25 L Travel Bag For Women & Men,Light Grey",4.4 out of 5 stars,"2,826","₹1,912"
https://www.amazon.in/Baggit-Womens-Sling-bag-Mintgreen/dp/B09F3RP1TG/ref=sr_1_219?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-219,Baggit Women's DAPES Sling Bag,4.0 out of 5 stars,67,₹687
https://www.amazon.in/Backpack-Student-Computer-Business-Black-YellowZip/dp/B08R7PJZ65/ref=sr_1_220?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-220,Wooum 15.6 inch Laptop Bag Backpack Fashion Rucksack Casual Student School Bag Computer Bag College Bag Office Bag Business Bag Unisex Travel Backpack,4.0 out of 5 stars,"1,803",₹421
https://www.amazon.in/Bizanne-Fashion-Backpack-College-Stylish/dp/B09FXYKW9C/ref=sr_1_221?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-221,Bizanne Fashion Medium Size Fashion Backpack for Girls | Best Gifts for Girls | College Bag for Girls | Stylish Backpack for Women |Stylish Latest Ladies Backpack,3.1 out of 5 stars,357,₹409
https://www.amazon.in/uppercase-Backpack-1800EBP1-repellent-sustainable/dp/B0B9T7PD7T/ref=sr_1_222?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-222,uppercase Medium 19L Laptop Backpack 1800EBP1 Printed Compact 3x more water repellent sustainable bags with rain proof zippers (Blue),4.0 out of 5 stars,5,"₹1,100"
https://www.amazon.in/HP-Lightweight-100-Gray-Backpack/dp/B08CY1V6P7/ref=sr_1_223?crid=2M096C61O4MLT&keywords=bags&qid=1664105303&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-223,HP Lightweight backpack Variation,4.1 out of 5 stars,130,"₹1,310"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A013226448C1AOB03SUO&url=%2FCLOWNFISH-CoolBELL-Convertible-Briefcase-Messenger%2Fdp%2FB08TM2D6JH%2Fref%3Dsr_1_224_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664105303%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-224-spons%26psc%3D1&qualifier=1664105303&id=1215102030809062&widgetName=sp_btf,The Clownfish 3 in 1 Convertible Unisex Business Briefcase Backpack for 15.6 inch laptop Messenger Bag with Leather Logo and Pullers,4.1 out of 5 stars,55,"₹3,009"
